x,y,raw,cumulative,Cloglog
152.0,152.0,3.42376E-4,16.253239217,0.60547564
153.0,153.0,5.33817E-7,0.016008789,0.001449078
154.0,154.0,1.08071E-4,2.195685371,0.254409588
155.0,155.0,1.53452E-4,3.597450984,0.340884107
156.0,156.0,1.88702E-7,0.005074655,0.000512482
157.0,157.0,3.38302E-4,15.299678402,0.601085449
158.0,158.0,2.32803E-5,0.337908556,0.061283487
159.0,159.0,7.4424E-5,1.239676825,0.183047985
160.0,160.0,3.78359E-4,30.556982398,0.642214627
161.0,161.0,5.57172E-7,0.019977465,0.00151243
162.0,162.0,2.36486E-4,6.335944628,0.473982735
163.0,163.0,2.20339E-5,0.333367753,0.058099604
164.0,164.0,4.90657E-7,0.012112706,0.001331997
165.0,165.0,1.30518E-4,2.77691847,0.298515699
166.0,166.0,1.19743E-5,0.229777822,0.032005087
167.0,167.0,2.18768E-6,0.076973391,0.005925274
168.0,168.0,3.31102E-5,0.479946762,0.086018274
169.0,169.0,2.15142E-4,5.423392148,0.442582487
170.0,170.0,4.46036E-7,0.009284024,0.001210937
171.0,171.0,5.86817E-6,0.133110575,0.015814673
172.0,172.0,4.30287E-7,0.008842525,0.001168203
173.0,173.0,1.17947E-6,0.036491756,0.003198933
174.0,174.0,1.52271E-7,0.000992735,0.000413564
175.0,175.0,4.86664E-5,0.759827322,0.123837379
176.0,176.0,8.407E-6,0.173915378,0.022579052
177.0,177.0,8.44856E-6,0.175602306,0.022689388
178.0,178.0,1.59937E-6,0.044915567,0.004335319
179.0,179.0,3.3215E-4,14.092545668,0.594362491
180.0,180.0,8.92109E-5,1.796611388,0.215213795
181.0,181.0,1.33984E-4,2.909784605,0.305089323
182.0,182.0,3.90151E-4,35.423500532,0.653494177
183.0,183.0,5.39133E-7,0.017296354,0.001463499
184.0,184.0,3.91721E-4,36.08760218,0.654969287
185.0,185.0,7.63925E-7,0.027973566,0.002073073
186.0,186.0,3.64545E-5,0.553308639,0.09428426
187.0,187.0,2.29038E-6,0.079637314,0.006202577
188.0,188.0,2.83546E-5,0.38375613,0.074134323
189.0,189.0,1.45125E-4,3.327700465,0.325805499
190.0,190.0,6.17232E-5,1.048893804,0.154369639
191.0,191.0,1.80334E-7,0.003604904,0.000489762
192.0,192.0,6.18486E-7,0.021504732,0.001678725
193.0,193.0,2.32729E-4,6.100874381,0.468586501
194.0,194.0,4.55618E-5,0.693915945,0.116416909
195.0,195.0,7.2065E-7,0.025819688,0.001955752
196.0,196.0,8.71617E-5,1.681646583,0.210833047
197.0,197.0,4.38983E-4,82.596774353,0.69654129
198.0,198.0,2.54694E-4,7.055433186,0.499368124
199.0,199.0,8.68308E-5,1.620715381,0.210123381
200.0,200.0,4.16258E-7,0.008501148,0.001130137
201.0,201.0,1.81633E-7,0.003985161,0.000493289
202.0,202.0,2.21619E-6,0.078514377,0.006002255
203.0,203.0,3.4197E-4,16.116345249,0.605039748
204.0,204.0,4.98288E-7,0.012805896,0.001352697
205.0,205.0,1.38648E-6,0.04177892,0.003759324
206.0,206.0,3.61596E-5,0.546033739,0.093558446
207.0,207.0,5.35994E-7,0.016704685,0.001454985
208.0,208.0,1.20637E-6,0.036849358,0.003271766
209.0,209.0,5.45814E-7,0.018382331,0.001481622
210.0,210.0,1.39243E-7,0.000684867,0.000378186
211.0,211.0,3.11138E-6,0.083385823,0.008416548
212.0,212.0,3.77597E-4,30.178897245,0.641473572
213.0,213.0,4.5544E-5,0.689359765,0.116374127
214.0,214.0,2.34756E-5,0.344931856,0.061781249
215.0,215.0,4.25496E-7,0.008628002,0.001155204
216.0,216.0,1.39475E-7,0.000698815,0.000378816
217.0,217.0,2.02109E-7,0.005812971,0.000548885
218.0,218.0,4.29195E-4,68.195880663,0.688364707
219.0,219.0,2.90969E-4,9.0066425,0.546348803
220.0,220.0,3.92465E-7,0.008055389,0.001065574
221.0,221.0,5.4843E-7,0.018929399,0.001488716
222.0,222.0,1.90087E-4,4.642174553,0.403321779
223.0,223.0,7.6307E-6,0.152940217,0.020515649
224.0,224.0,1.99872E-6,0.064535105,0.005414871
225.0,225.0,1.63719E-4,3.886230834,0.359013476
226.0,226.0,1.79277E-7,0.003334996,0.000486893
227.0,227.0,2.91368E-4,9.152220896,0.546839447
228.0,228.0,3.96372E-4,37.663619623,0.659301219
229.0,229.0,3.53402E-4,18.906100977,0.61711744
230.0,230.0,4.80542E-6,0.105904969,0.012969232
231.0,231.0,4.67327E-7,0.010153396,0.001268703
232.0,232.0,1.83747E-5,0.312889157,0.048690225
233.0,233.0,3.59389E-4,22.11448463,0.62329408
234.0,234.0,1.65499E-5,0.293746448,0.043962589
235.0,235.0,8.22708E-7,0.031130412,0.002232416
236.0,236.0,5.44464E-6,0.122293459,0.014681693
237.0,237.0,1.31811E-7,0.000454975,0.000358005
238.0,238.0,1.82704E-7,0.004203777,0.000496198
239.0,239.0,1.67714E-6,0.049351503,0.004545642
240.0,240.0,1.49087E-4,3.445694246,0.333023409
241.0,241.0,9.37042E-7,0.034224974,0.002542265
242.0,242.0,7.31812E-7,0.026255763,0.001986015
243.0,243.0,5.31866E-7,0.01563579,0.001443788
244.0,244.0,8.71185E-5,1.67293041,0.210740324
245.0,245.0,9.28704E-6,0.196886686,0.024912936
246.0,246.0,1.92669E-7,0.005380172,0.000523254
247.0,247.0,4.67037E-7,0.010059958,0.001267914
248.0,248.0,2.48533E-4,6.603085928,0.490918742
249.0,249.0,3.62358E-4,23.66618741,0.626320419
250.0,250.0,7.79318E-5,1.353785922,0.190795785
251.0,251.0,2.19606E-6,0.077631381,0.005947915
252.0,252.0,3.23739E-7,0.007236202,0.000879059
253.0,253.0,7.10627E-6,0.149951027,0.019119247
254.0,254.0,2.06171E-6,0.071247228,0.005585048
255.0,255.0,1.07708E-7,0.00004933,0.000292549
256.0,256.0,3.64779E-5,0.556956429,0.094341765
257.0,257.0,1.7518E-6,0.051739527,0.004747506
258.0,258.0,1.34291E-7,0.000561463,0.000364739
259.0,259.0,1.72304E-6,0.051043984,0.004669738
260.0,260.0,5.99546E-5,0.98798553,0.150297078
261.0,261.0,4.74287E-7,0.010954756,0.001287585
262.0,262.0,2.18076E-4,5.510510413,0.447006626
263.0,263.0,1.83715E-6,0.057462263,0.004978245
264.0,264.0,1.08488E-5,0.212659164,0.029041109
265.0,265.0,6.2315E-5,1.07377865,0.155728074
266.0,266.0,5.08075E-5,0.779807342,0.128918666
267.0,267.0,1.23222E-5,0.232220862,0.032919552
268.0,268.0,6.14394E-6,0.143302477,0.016551689
269.0,269.0,4.27069E-4,65.41379039,0.686559063
270.0,270.0,8.57604E-7,0.032972355,0.002326994
271.0,271.0,2.06511E-6,0.071660006,0.005594223
272.0,272.0,8.73215E-6,0.180737524,0.023442
273.0,273.0,3.21588E-4,12.65769403,0.582554854
274.0,274.0,1.08865E-4,2.249913017,0.256014845
275.0,275.0,1.86339E-4,4.548298241,0.397215978
276.0,276.0,3.36622E-7,0.007468284,0.000914026
277.0,277.0,4.07617E-4,42.171336368,0.669551505
278.0,278.0,1.90773E-6,0.061009634,0.005169001
279.0,279.0,4.13798E-5,0.619432145,0.106321728
280.0,280.0,1.76225E-7,0.002322925,0.000478607
281.0,281.0,3.13376E-4,11.481940786,0.573138086
282.0,282.0,3.99013E-7,0.008214345,0.001083344
283.0,283.0,1.88724E-7,0.005093528,0.000512543
284.0,284.0,5.18638E-7,0.014586113,0.001407904
285.0,285.0,3.20642E-4,12.497051233,0.581481176
286.0,286.0,3.06585E-4,10.862689438,0.565190199
287.0,287.0,3.49021E-4,17.360702354,0.612533227
288.0,288.0,3.23525E-4,13.012800179,0.584745737
289.0,289.0,4.07081E-4,41.845360653,0.669069917
290.0,290.0,1.78167E-6,0.054747322,0.004828266
291.0,291.0,5.15036E-7,0.014172406,0.001398132
292.0,292.0,3.39274E-5,0.496800595,0.088045211
293.0,293.0,1.74421E-7,0.001936847,0.000473708
294.0,294.0,7.81405E-7,0.029362151,0.002120459
295.0,295.0,3.20216E-4,12.40087788,0.5809961
296.0,296.0,5.80306E-6,0.130771668,0.015640569
297.0,297.0,1.87116E-7,0.004867685,0.000508178
298.0,298.0,3.19725E-7,0.007171587,0.000868166
299.0,299.0,1.38885E-7,0.000670943,0.000377213
300.0,300.0,1.67976E-7,0.001386273,0.000456209
301.0,301.0,5.72729E-6,0.127882323,0.01543795
302.0,302.0,1.10864E-4,2.337739629,0.260043719
303.0,303.0,2.5031E-6,0.080603261,0.006776675
304.0,304.0,1.53265E-4,3.582105818,0.340549443
305.0,305.0,5.42802E-5,0.837105991,0.137097594
306.0,306.0,8.76149E-7,0.033406251,0.002377254
307.0,307.0,5.43875E-7,0.018055162,0.001476361
308.0,308.0,4.73756E-7,0.010812547,0.001286146
309.0,309.0,1.97585E-4,4.952171083,0.415351993
310.0,310.0,1.81773E-7,0.004021508,0.000493669
311.0,311.0,2.39745E-5,0.349714385,0.063051879
312.0,312.0,1.41961E-4,3.226892831,0.319984882
313.0,313.0,1.77793E-7,0.003013652,0.000482865
314.0,314.0,8.27957E-7,0.031625288,0.002246641
315.0,315.0,6.09826E-7,0.021258572,0.001655237
316.0,316.0,8.43227E-5,1.509218313,0.20472326
317.0,317.0,2.05442E-6,0.069188565,0.00556536
318.0,318.0,2.00914E-6,0.065337262,0.005443016
319.0,319.0,3.97027E-4,37.981010325,0.659906975
320.0,320.0,4.69166E-7,0.010434487,0.00127369
321.0,321.0,2.00201E-6,0.064735306,0.005423744
322.0,322.0,3.54284E-5,0.528057963,0.091756074
323.0,323.0,8.94229E-5,1.805553682,0.215665766
324.0,324.0,4.49971E-4,97.631414441,0.705465471
325.0,325.0,7.9037E-6,0.159195104,0.021241783
326.0,326.0,1.70608E-4,4.087419081,0.370897119
327.0,327.0,3.85173E-6,0.094856351,0.010408787
328.0,328.0,1.31116E-6,0.039755269,0.003555457
329.0,329.0,3.35262E-7,0.007434621,0.000910334
330.0,330.0,1.46595E-7,0.000812374,0.00039815
331.0,331.0,7.98224E-5,1.401232548,0.194941107
332.0,332.0,8.65259E-5,1.577363458,0.209468873
333.0,333.0,5.50883E-7,0.019314073,0.00149537
334.0,334.0,5.28623E-7,0.01542338,0.001434989
335.0,335.0,4.52107E-5,0.671179631,0.115573725
336.0,336.0,7.33812E-7,0.026475621,0.001991437
337.0,337.0,5.22651E-7,0.01495027,0.001418788
338.0,338.0,7.91041E-7,0.02983304,0.00214658
339.0,339.0,1.28703E-6,0.039103989,0.003490141
340.0,340.0,4.32158E-4,73.319205747,0.69086282
341.0,341.0,5.83167E-6,0.131937861,0.015717072
342.0,342.0,5.0063E-7,0.013105851,0.001359052
343.0,343.0,1.92262E-7,0.00530313,0.00052215
344.0,344.0,1.7729E-7,0.002711894,0.000481498
345.0,345.0,5.01122E-6,0.110804948,0.013520886
346.0,346.0,8.28088E-6,0.1689035,0.02224412
347.0,347.0,1.94821E-4,4.893136921,0.410946265
348.0,348.0,1.71346E-4,4.104553653,0.372157323
349.0,349.0,1.62889E-6,0.046696032,0.004415142
350.0,350.0,1.33888E-4,2.88299437,0.304908572
351.0,351.0,1.18468E-4,2.464970057,0.275173323
352.0,352.0,9.31346E-5,1.88769185,0.223534288
353.0,353.0,7.69242E-7,0.028587111,0.002087486
354.0,354.0,1.84929E-7,0.004626179,0.000502239
355.0,355.0,1.20519E-4,2.512800599,0.279200371
356.0,356.0,3.50584E-5,0.520983302,0.090842671
357.0,357.0,2.88398E-5,0.386640108,0.075353797
358.0,358.0,1.50069E-6,0.043354257,0.004068381
359.0,359.0,9.40828E-7,0.034413129,0.002552523
360.0,360.0,2.02749E-6,0.067961805,0.005492609
361.0,361.0,1.73062E-7,0.00172833,0.000470017
362.0,362.0,2.17801E-6,0.076317575,0.005899165
363.0,363.0,4.23431E-4,59.928131786,0.683446125
364.0,364.0,4.90422E-7,0.01206364,0.00133136
365.0,365.0,5.4618E-7,0.018436949,0.001482614
366.0,366.0,1.83224E-7,0.004386823,0.00049761
367.0,367.0,2.18911E-5,0.331164363,0.057734129
368.0,368.0,6.26189E-7,0.021754133,0.001699614
369.0,369.0,4.68607E-7,0.010340698,0.001272174
370.0,370.0,5.37669E-7,0.016973399,0.001459526
371.0,371.0,3.48878E-4,17.325800274,0.612383322
372.0,372.0,3.84992E-4,34.144425263,0.648604313
373.0,373.0,1.94125E-7,0.005438277,0.000527206
374.0,374.0,2.73081E-4,7.423442425,0.523759851
375.0,375.0,2.14023E-7,0.006168424,0.00058123
376.0,376.0,7.07526E-7,0.024391613,0.001920169
377.0,377.0,2.01864E-6,0.066545978,0.00546868
378.0,378.0,1.80893E-7,0.003713283,0.000491279
379.0,379.0,8.91329E-5,1.787690301,0.215047602
380.0,380.0,1.83338E-6,0.057278548,0.00496805
381.0,381.0,2.79177E-7,0.006615363,0.000758104
382.0,382.0,5.40001E-7,0.017404269,0.001465853
383.0,383.0,1.70464E-5,0.300468487,0.045251236
384.0,384.0,4.85493E-7,0.011722212,0.001317987
385.0,385.0,3.38659E-4,15.367407253,0.601472201
386.0,386.0,9.09363E-7,0.033854623,0.002467262
387.0,387.0,4.4807E-4,96.778574308,0.703940406
388.0,388.0,9.73325E-8,0.000028698,0.000264372
389.0,389.0,1.28672E-6,0.038975287,0.003489307
390.0,390.0,7.08813E-7,0.024462495,0.001923659
391.0,391.0,1.90388E-6,0.060818861,0.005158594
392.0,392.0,1.85183E-6,0.058569559,0.005017929
393.0,393.0,7.68831E-7,0.028510187,0.002086373
394.0,394.0,1.77153E-7,0.002623285,0.000481125
395.0,395.0,4.94587E-7,0.012458105,0.001342659
396.0,396.0,3.0114E-4,10.011102651,0.558710993
397.0,397.0,1.22147E-6,0.036971505,0.00331266
398.0,398.0,5.34308E-5,0.826316779,0.135104361
399.0,399.0,7.57612E-7,0.027592875,0.002055958
400.0,400.0,1.22767E-6,0.037461441,0.003329446
401.0,401.0,3.9018E-4,35.501536304,0.653521691
402.0,402.0,6.63775E-7,0.022661645,0.001801538
403.0,403.0,1.66014E-5,0.295406584,0.044096292
404.0,404.0,2.13413E-4,5.38037251,0.439957774
405.0,405.0,1.09101E-4,2.282624785,0.256492743
406.0,406.0,3.16967E-5,0.450699097,0.082502138
407.0,407.0,8.09925E-7,0.030557787,0.002197765
408.0,408.0,1.11367E-5,0.215960498,0.029800159
409.0,409.0,3.27113E-5,0.473357404,0.085027533
410.0,410.0,1.10281E-6,0.035112177,0.002991338
411.0,411.0,2.01327E-6,0.065940653,0.005454171
412.0,412.0,2.16648E-6,0.07566561,0.005868029
413.0,413.0,4.04833E-6,0.099243151,0.01093715
414.0,414.0,4.57332E-7,0.009736567,0.001241586
415.0,415.0,3.66625E-5,0.560622675,0.094795746
416.0,416.0,3.86706E-4,34.491462092,0.65023687
417.0,417.0,4.84284E-6,0.107837173,0.013069551
418.0,418.0,1.37259E-5,0.260041318,0.036600272
419.0,419.0,6.97321E-7,0.023548033,0.0018925
420.0,420.0,3.71697E-4,27.554149869,0.63568097
421.0,421.0,4.17997E-4,51.806324171,0.678739178
422.0,422.0,5.44977E-7,0.018164156,0.00147935
423.0,423.0,1.96428E-7,0.005614329,0.000533459
424.0,424.0,3.29899E-4,13.860647639,0.591874637
425.0,425.0,7.04122E-7,0.024108887,0.001910939
426.0,426.0,8.90866E-5,1.778777008,0.214948804
427.0,427.0,3.11643E-5,0.438131225,0.081174302
428.0,428.0,1.2423E-6,0.037832929,0.003369046
429.0,429.0,4.5077E-7,0.00941892,0.00122378
430.0,430.0,1.53956E-5,0.274677552,0.040960105
431.0,431.0,1.75093E-7,0.002076655,0.000475533
432.0,432.0,1.47776E-7,0.000841816,0.000401357
433.0,433.0,3.40174E-7,0.007671226,0.000923664
434.0,434.0,1.84107E-7,0.004515455,0.000500007
435.0,435.0,1.97776E-7,0.005673543,0.000537121
436.0,436.0,1.3338E-4,2.842839808,0.30394824
437.0,437.0,3.58351E-4,21.396389003,0.622230394
438.0,438.0,7.8237E-7,0.029440388,0.002123074
439.0,439.0,7.83615E-7,0.029675297,0.002126449
440.0,440.0,2.9363E-4,9.386211479,0.549616112
441.0,441.0,3.4938E-4,17.395640324,0.612910813
442.0,442.0,2.01916E-4,5.111593564,0.422190084
443.0,443.0,1.77437E-7,0.002818338,0.000481896
444.0,444.0,4.11158E-7,0.008418167,0.0011163
445.0,445.0,3.35106E-4,14.659585194,0.597606713
446.0,446.0,5.92399E-6,0.136649601,0.015963906
447.0,447.0,4.16553E-4,50.137170997,0.677476123
448.0,448.0,9.17728E-6,0.195957982,0.024622156
449.0,449.0,5.93544E-6,0.137243145,0.015994499
450.0,450.0,1.15108E-6,0.035790801,0.003122067
451.0,451.0,2.2873E-4,5.846423229,0.462782674
452.0,452.0,2.10672E-7,0.006019653,0.000572133
453.0,453.0,5.33043E-6,0.120673271,0.014375922
454.0,454.0,3.27128E-4,13.663374192,0.588790379
455.0,455.0,3.61782E-4,23.340294063,0.625734902
456.0,456.0,8.46522E-6,0.176448828,0.022733612
457.0,457.0,4.33336E-5,0.649056496,0.111052459
458.0,458.0,4.68052E-7,0.010246987,0.00127067
459.0,459.0,1.10656E-4,2.32665327,0.259626784
460.0,460.0,3.22476E-6,0.083708299,0.008721902
461.0,461.0,4.44857E-4,92.895038954,0.701345019
462.0,462.0,6.07063E-5,1.018192687,0.152030279
463.0,463.0,1.85899E-7,0.004793074,0.000504874
464.0,464.0,2.05863E-6,0.070216938,0.005576723
465.0,465.0,1.38462E-6,0.041640272,0.003754305
466.0,466.0,8.94574E-5,1.814499425,0.215739232
467.0,467.0,1.78522E-7,0.003174074,0.000484843
468.0,468.0,4.85633E-7,0.011819335,0.001318367
469.0,469.0,2.8147E-5,0.38092067,0.073612082
470.0,470.0,1.23891E-4,2.598626824,0.285771805
471.0,471.0,1.44339E-4,3.284260968,0.324363717
472.0,472.0,9.58204E-5,1.982002138,0.229178846
473.0,473.0,3.60697E-6,0.088505999,0.009750579
474.0,474.0,3.69271E-5,0.56431539,0.095446362
475.0,475.0,6.13853E-5,1.036572079,0.153593029
476.0,476.0,8.7937E-5,1.716665087,0.212493328
477.0,477.0,3.67749E-4,26.038912642,0.631753236
478.0,478.0,3.43387E-4,16.390427663,0.606557233
479.0,479.0,1.7677E-7,0.002517083,0.000480087
480.0,480.0,1.98307E-7,0.005713183,0.000538561
481.0,481.0,7.75081E-7,0.029206009,0.002103314
482.0,482.0,3.36212E-4,14.827538212,0.598814147
483.0,483.0,7.46168E-6,0.15141502,0.020065818
484.0,484.0,4.02064E-7,0.008254551,0.001091622
485.0,485.0,8.06514E-6,0.16317431,0.021670938
486.0,486.0,1.95825E-6,0.062748163,0.005305531
487.0,487.0,1.71664E-7,0.001641887,0.000466221
488.0,488.0,4.38975E-7,0.009017897,0.001191778
489.0,489.0,5.17228E-7,0.0143789,0.001404078
490.0,490.0,4.30129E-4,70.258141197,0.689154015
491.0,491.0,3.60483E-4,22.654303928,0.624412218
492.0,492.0,2.18387E-6,0.076535962,0.005914988
493.0,493.0,1.62616E-6,0.046207705,0.004407764
494.0,494.0,4.48208E-4,96.913028294,0.704051826
495.0,495.0,5.35132E-7,0.016222658,0.001452645
496.0,496.0,6.88506E-5,1.152901928,0.170585093
497.0,497.0,4.20476E-4,55.454170885,0.680895172
498.0,498.0,2.08253E-6,0.072695897,0.005641277
499.0,499.0,1.27523E-4,2.69956167,0.292784677
500.0,500.0,2.84376E-4,8.201179429,0.538149837
501.0,501.0,2.18514E-7,0.006233415,0.000593423
502.0,502.0,1.14272E-5,0.222771895,0.030565515
503.0,503.0,1.81742E-4,4.437597789,0.389640515
504.0,504.0,2.18833E-6,0.077192225,0.005927039
505.0,505.0,1.80374E-7,0.003622942,0.000489872
506.0,506.0,2.51668E-4,6.903215039,0.495236077
507.0,507.0,3.36622E-4,14.962136658,0.599260842
508.0,508.0,3.14037E-4,11.638870231,0.573904137
509.0,509.0,1.55995E-5,0.282425579,0.04149128
510.0,510.0,1.87565E-7,0.004905173,0.000509396
511.0,511.0,1.68128E-5,0.298763846,0.044645186
512.0,512.0,5.46842E-7,0.01860089,0.001484409
513.0,513.0,1.85909E-7,0.004811664,0.0005049
514.0,514.0,1.78158E-6,0.054569155,0.004828026
515.0,515.0,4.84982E-5,0.754960686,0.123437134
516.0,516.0,2.16815E-6,0.075882426,0.005872545
517.0,517.0,1.64596E-6,0.047025052,0.00446133
518.0,518.0,2.48816E-7,0.006395678,0.000675686
519.0,519.0,1.27902E-6,0.038590083,0.003468454
520.0,520.0,1.68942E-6,0.050362302,0.004578831
521.0,521.0,3.70048E-6,0.091068137,0.010002104
522.0,522.0,5.45187E-7,0.018218675,0.001479921
523.0,523.0,5.49278E-7,0.019149032,0.001491017
524.0,524.0,2.82035E-7,0.006671514,0.000765862
525.0,525.0,1.78801E-4,4.40145598,0.384745549
526.0,526.0,6.33077E-5,1.098901455,0.15800159
527.0,527.0,1.50534E-7,0.000886696,0.000408845
528.0,528.0,2.19595E-7,0.006255374,0.000596359
529.0,529.0,3.22561E-6,0.08403086,0.008724188
530.0,530.0,3.54005E-6,0.086714869,0.00957055
531.0,531.0,3.55177E-4,19.82739472,0.618958772
532.0,532.0,5.32001E-7,0.01568899,0.001444153
533.0,533.0,1.77547E-7,0.002942578,0.000482195
534.0,534.0,3.80674E-4,31.84721364,0.644457696
535.0,535.0,4.4731E-4,95.704114191,0.703328791
536.0,536.0,3.10209E-4,11.263679763,0.56945028
537.0,537.0,5.51729E-6,0.123938255,0.014876131
538.0,538.0,1.7959E-6,0.055463873,0.004866736
539.0,539.0,4.54949E-7,0.00964533,0.001235118
540.0,540.0,1.7754E-6,0.053857498,0.004811306
541.0,541.0,5.99353E-6,0.137842498,0.016149765
542.0,542.0,3.58676E-4,21.539820871,0.622563593
543.0,543.0,3.48499E-5,0.517477464,0.090327717
544.0,544.0,1.82825E-7,0.004258619,0.000496526
545.0,545.0,1.83089E-7,0.004313542,0.000497244
546.0,546.0,4.68503E-7,0.010293837,0.001271893
547.0,547.0,8.69242E-5,1.63809736,0.210323615
548.0,548.0,1.12631E-5,0.217086804,0.030133102
549.0,549.0,4.77137E-7,0.011192636,0.001295317
550.0,550.0,4.17803E-4,51.639169968,0.678569729
551.0,551.0,1.11616E-6,0.035334184,0.003027479
552.0,552.0,9.43528E-5,1.943976621,0.226099726
553.0,553.0,5.35287E-7,0.016329703,0.001453067
554.0,554.0,7.91778E-5,1.385268906,0.193530232
555.0,555.0,1.8454E-7,0.004570748,0.000501182
556.0,556.0,1.31701E-6,0.040018196,0.003571295
557.0,557.0,7.86262E-6,0.157615792,0.021132539
558.0,558.0,1.38399E-7,0.000657054,0.000375894
559.0,559.0,8.3714E-7,0.032124755,0.00227153
560.0,560.0,1.61904E-4,3.739832364,0.355845915
561.0,561.0,3.34785E-4,14.62607459,0.597255393
562.0,562.0,1.23106E-4,2.573853122,0.284247278
563.0,563.0,2.64127E-4,7.288143275,0.512034084
564.0,564.0,1.37322E-6,0.041226106,0.003723438
565.0,565.0,1.15451E-6,0.035906252,0.003131344
566.0,566.0,2.74397E-4,7.505626905,0.52545915
567.0,567.0,5.11428E-7,0.013966991,0.001388345
568.0,568.0,3.42136E-4,16.150558885,0.60521873
569.0,569.0,4.63287E-7,0.009966818,0.001257741
570.0,570.0,4.3573E-4,78.180012801,0.693847878
571.0,571.0,4.03724E-7,0.008294923,0.001096126
572.0,572.0,5.28586E-7,0.015370518,0.001434888
573.0,573.0,2.85225E-7,0.006756585,0.000774522
574.0,574.0,1.27997E-6,0.038718081,0.003471042
575.0,575.0,8.91435E-6,0.18866995,0.023925242
576.0,576.0,2.5176E-5,0.359494842,0.066105141
577.0,577.0,1.74749E-7,0.002006691,0.000474599
578.0,578.0,4.47334E-4,95.793579547,0.703348064
579.0,579.0,1.3778E-6,0.041363886,0.003735835
580.0,580.0,7.14569E-7,0.025174442,0.001939264
581.0,581.0,8.16357E-7,0.030802081,0.002215201
582.0,582.0,1.68306E-6,0.049688108,0.004561647
583.0,583.0,1.9912E-6,0.064136078,0.005394538
584.0,584.0,5.20245E-6,0.115916527,0.014033208
585.0,585.0,3.64471E-4,24.683530317,0.628458608
586.0,586.0,2.2089E-4,5.598412055,0.451218734
587.0,587.0,5.52134E-7,0.019645032,0.001498764
588.0,588.0,8.73148E-5,1.699102318,0.211161048
589.0,589.0,5.33241E-7,0.015902076,0.001447517
590.0,590.0,7.32008E-7,0.026328964,0.001986546
591.0,591.0,1.37106E-4,3.072413343,0.310957861
592.0,592.0,2.90533E-5,0.392447789,0.075889993
593.0,593.0,1.09287E-4,2.29355345,0.256867107
594.0,594.0,1.50332E-6,0.04365471,0.004075486
595.0,595.0,2.07753E-5,0.326869264,0.054873681
596.0,596.0,6.63043E-7,0.022462641,0.001799555
597.0,597.0,4.29653E-7,0.00875653,0.001166485
598.0,598.0,3.12041E-5,0.441251632,0.081273449
599.0,599.0,4.20567E-4,55.622380076,0.680974174
600.0,600.0,4.23444E-7,0.008585452,0.001149637
601.0,601.0,5.34866E-7,0.016169145,0.001451924
602.0,602.0,1.78348E-7,0.003138372,0.00048437
603.0,603.0,8.56832E-7,0.032886595,0.002324904
604.0,604.0,7.28974E-7,0.026109622,0.001978319
605.0,605.0,8.39442E-5,1.483944308,0.203905129
606.0,606.0,5.39157E-7,0.017350269,0.001463564
607.0,607.0,1.02448E-4,2.110510888,0.242931681
608.0,608.0,4.7755E-7,0.011240391,0.001296436
609.0,609.0,6.03309E-5,1.000034388,0.151165272
610.0,610.0,4.42297E-4,88.149201139,0.699260751
611.0,611.0,4.03058E-4,40.062022829,0.665433052
612.0,612.0,3.62425E-4,23.702429924,0.626388389
613.0,613.0,5.75982E-7,0.02048974,0.001563449
614.0,614.0,2.0033E-6,0.064935636,0.005427236
615.0,615.0,1.51777E-7,0.000962298,0.000412222
616.0,616.0,5.51258E-7,0.01942431,0.001496386
617.0,617.0,2.86506E-7,0.006785236,0.000777998
618.0,618.0,7.13493E-7,0.025031567,0.001936348
619.0,619.0,4.93616E-7,0.012309818,0.001340024
620.0,620.0,1.32677E-7,0.000494715,0.000360356
621.0,621.0,4.42247E-7,0.009106031,0.001200657
622.0,622.0,5.0039E-7,0.013055788,0.001358401
623.0,623.0,1.65847E-4,3.952406417,0.362708741
624.0,624.0,4.4428E-4,91.917049678,0.700876425
625.0,625.0,1.17225E-4,2.453123222,0.272720704
626.0,626.0,1.99162E-4,5.071351137,0.417851167
627.0,627.0,2.72502E-6,0.081655341,0.007375252
628.0,628.0,4.36114E-4,78.921100124,0.694167245
629.0,629.0,2.74926E-7,0.006504725,0.000746565
630.0,630.0,5.00063E-7,0.013005749,0.001357514
631.0,631.0,4.92679E-7,0.012211113,0.001337482
632.0,632.0,7.16542E-7,0.025532203,0.001944613
633.0,633.0,1.67476E-7,0.001335908,0.00045485
634.0,634.0,3.85222E-5,0.579493995,0.099357409
635.0,635.0,1.59631E-6,0.044595873,0.004327038
636.0,636.0,2.03225E-7,0.00585355,0.000551915
637.0,637.0,1.80962E-7,0.003767561,0.000491468
638.0,638.0,1.39878E-7,0.000740733,0.000379912
639.0,639.0,1.77388E-7,0.00274737,0.000481764
640.0,640.0,2.00508E-4,5.091401978,0.41997667
641.0,641.0,5.73344E-7,0.020432142,0.001556295
642.0,642.0,5.80103E-6,0.130191363,0.015635153
643.0,643.0,3.59238E-4,21.898877201,0.623140075
644.0,644.0,2.12499E-7,0.006104414,0.000577094
645.0,645.0,4.03328E-6,0.098030225,0.01089673
646.0,646.0,4.22529E-4,58.489970263,0.68266962
647.0,647.0,1.29492E-6,0.039233481,0.00351151
648.0,648.0,1.65808E-6,0.048018196,0.004494082
649.0,649.0,1.91658E-6,0.061775089,0.00519292
650.0,650.0,3.58945E-4,21.647486182,0.622839229
